,price_doc,full_sq,life_sq,num_room,kitch_sq
22153,11800000,73,51.0,3.0,8.0
22163,995000,35,19.0,1.0,8.0
22164,11200000,74,45.0,3.0,10.0
22172,6100000,45,30.0,2.0,6.0
22173,5950000,32,18.0,1.0,6.0
22175,9100000,46,27.0,2.0,6.0
22179,12500000,78,39.0,3.0,10.0
22183,8000000,42,26.0,2.0,5.0
22187,5850000,35,21.0,1.0,6.0
22198,8150000,55,36.0,3.0,6.0
22201,5000000,41,20.0,1.0,8.0
22204,10925000,79,51.0,3.0,8.0
22205,2000000,64,46.0,4.0,5.0
22210,8000000,56,32.0,2.0,8.0
22211,6600000,36,21.0,1.0,6.0
22216,14900000,74,44.0,3.0,10.0
22218,6700000,37,19.0,1.0,9.0
22222,6500000,41,26.0,2.0,5.0
22223,6250000,34,17.0,1.0,10.0
22224,6100000,31,20.0,1.0,5.0
22229,8130000,44,28.0,2.0,5.0
22232,11700000,58,37.0,3.0,6.0
22239,14800000,73,49.0,3.0,8.0
22240,15000000,101,65.0,4.0,10.0
22243,10270000,45,27.0,2.0,6.0
22247,7800000,63,42.0,3.0,9.0
22248,6000000,35,19.0,1.0,9.0
22250,7500000,41,20.0,1.0,8.0
22253,12900000,79,44.0,3.0,12.0
22261,1000000,45,28.0,2.0,7.0
22263,6700000,41,27.0,2.0,6.0
22266,7000000,35,19.0,1.0,9.0
22271,5500000,32,21.0,1.0,5.0
22274,8000000,31,21.0,1.0,5.0
22276,7100000,34,19.0,1.0,9.0
22278,7100000,44,28.0,2.0,5.0
22279,6400000,42,28.0,2.0,5.0
22283,13200000,78,44.0,3.0,11.0
22284,6500000,38,20.0,1.0,8.0
22286,5600000,34,17.0,1.0,9.0
22287,3000000,46,18.0,1.0,8.0
22288,4440557,41,41.0,1.0,1.0
22295,8100000,36,22.0,2.0,7.0
22314,11000000,73,42.0,3.0,10.0
22318,13038850,86,47.0,3.0,10.0
22321,5200000,32,17.0,1.0,5.0
22326,10250000,64,46.0,4.0,6.0
22329,5283050,57,31.0,2.0,13.0
22334,13200000,77,47.0,3.0,5.0
22335,25038912,138,70.0,3.0,18.0
22336,8500000,37,18.0,1.0,10.0
22343,8400000,41,20.0,1.0,8.0
22345,6300000,35,17.0,1.0,8.0
22346,6800000,45,30.0,2.0,5.0
22347,10500000,60,34.0,2.0,13.0
22349,990000,35,20.0,1.0,9.0
22352,7600000,41,25.0,2.0,5.0
22355,10000000,58,34.0,3.0,7.0
22357,4500000,64,45.0,3.0,6.0
22358,10500000,59,28.0,2.0,9.0
22359,13600000,64,39.0,3.0,8.0
22360,9000000,57,40.0,3.0,5.0
22367,7500000,38,20.0,1.0,10.0
22371,1500000,32,18.0,1.0,6.0
22374,11800000,70,49.0,4.0,6.0
22375,12200000,68,34.0,2.0,14.0
22376,9550000,45,29.0,2.0,5.0
22381,22500000,93,58.0,3.0,11.0
22382,17350000,76,46.0,3.0,9.0
22384,21468610,72,72.0,2.0,1.0
22393,16000000,70,47.0,3.0,7.0
22400,6000000,36,19.0,1.0,8.0
22407,10500000,64,38.0,3.0,8.0
22408,20400000,76,47.0,3.0,10.0
22409,5000000,65,43.0,3.0,9.0
22411,4850000,39,21.0,1.0,8.0
22412,14923206,1,47.0,1.0,1.0
22416,5900000,38,18.0,1.0,8.0
22418,14600000,73,49.0,3.0,8.0
22421,6900000,49,36.0,2.0,6.0
22424,6950000,45,28.0,2.0,5.0
22428,12500000,62,38.0,3.0,5.0
22430,6900000,43,27.0,2.0,5.0
22433,11904651,77,43.0,2.0,1.0
22434,2000000,37,18.0,1.0,8.0
22437,7900000,35,21.0,2.0,6.0
22438,9083032,49,37.0,1.0,1.0
22439,15000000,75,45.0,3.0,10.0
22446,21307664,117,117.0,3.0,1.0
22449,9200000,64,45.0,3.0,6.0
22455,7013160,67,67.0,2.0,1.0
22459,7200000,35,20.0,1.0,9.0
22461,6150000,32,18.0,1.0,6.0
22465,6400000,47,30.0,2.0,5.0
22470,9942600,45,1.0,1.0,1.0
22475,5700000,37,22.0,2.0,7.0
22479,3500000,20,12.0,1.0,3.0
22483,5700000,40,25.0,2.0,5.0
22484,6400000,41,27.0,2.0,5.0
22486,7900000,35,19.0,1.0,9.0
22489,8500000,46,28.0,2.0,5.0
22491,6900000,51,30.0,2.0,8.0
22496,1100000,38,18.0,1.0,9.0
22502,7700000,58,45.0,3.0,5.0
22503,3000000,59,36.0,2.0,8.0
22504,10200000,53,30.0,2.0,8.0
22507,7900000,39,23.0,2.0,6.0
22510,5147642,49,49.0,1.0,1.0
22512,7150000,37,18.0,1.0,8.0
22516,7300000,38,19.0,1.0,8.0
22517,7900000,39,18.0,1.0,8.0
22519,11500000,86,52.0,3.0,7.0
22521,6850000,46,29.0,2.0,5.0
22524,12800000,63,43.0,4.0,5.0
22526,6300000,35,19.0,1.0,9.0
22530,9350000,54,32.0,2.0,9.0
22532,19000000,70,67.0,2.0,9.0
22533,13600000,79,44.0,3.0,12.0
22535,1300000,48,31.0,2.0,9.0
22541,8200000,38,19.0,1.0,8.0
22542,6400000,45,30.0,2.0,5.0
22543,6750000,39,19.0,1.0,9.0
22546,1920412,34,34.0,1.0,1.0
22555,7700000,39,22.0,2.0,7.0
22564,7500000,43,20.0,1.0,8.0
22567,3000000,53,32.0,2.0,9.0
22568,8000000,44,28.0,2.0,6.0
22573,7000000,37,19.0,1.0,8.0
22580,1000000,32,20.0,1.0,5.0
22583,14000000,78,44.0,3.0,9.0
22585,7000000,73,45.0,3.0,10.0
22586,17500000,88,49.0,3.0,11.0
22593,13500000,67,43.0,3.0,8.0
22598,14827600,97,50.0,3.0,1.0
22602,9400000,44,24.0,2.0,6.0
22605,9081000,58,38.0,3.0,5.0
22607,12700000,72,43.0,3.0,9.0
22610,1500000,37,19.0,1.0,9.0
22612,11700000,75,45.0,3.0,9.0
22613,8400000,53,32.0,2.0,9.0
22615,5500000,42,28.0,2.0,5.0
22620,5950000,32,20.0,1.0,5.0
22622,5250000,31,18.0,1.0,6.0
22627,1200000,58,33.0,2.0,10.0
22628,11000000,60,30.0,2.0,12.0
22633,7000000,28,15.0,2.0,3.0
22635,2990000,31,18.0,1.0,5.0
22638,22400000,86,37.0,2.0,14.0
22641,6700000,48,29.0,2.0,1.0
22642,9200000,38,20.0,1.0,8.0
22647,4500000,23,15.0,1.0,3.0
22657,15157589,67,36.0,3.0,13.0
22658,2000000,61,32.0,2.0,12.0
22660,7200000,38,18.0,1.0,9.0
22662,11300000,71,43.0,3.0,9.0
22663,8500000,60,44.0,3.0,5.0
22664,23700000,62,37.0,2.0,7.0
22666,1500000,36,20.0,1.0,5.0
22668,6900000,29,16.0,1.0,4.0
22671,7650000,34,19.0,1.0,9.0
22674,6300000,38,19.0,1.0,9.0
22676,9400000,52,30.0,2.0,9.0
22678,2000000,18,14.0,1.0,2.0
22686,7000000,41,27.0,2.0,4.0
22689,11900000,66,35.0,2.0,10.0
22691,15800000,102,63.0,4.0,10.0
22692,15750000,67,43.0,3.0,8.0
22694,55000000,125,67.0,4.0,9.0
22695,8350000,37,19.0,1.0,9.0
22696,14600000,75,46.0,3.0,10.0
22697,3308972,37,37.0,1.0,1.0
22699,6500000,45,28.0,2.0,5.0
22700,7800000,56,40.0,3.0,5.0
22703,8700000,60,44.0,3.0,6.0
22711,6200000,36,20.0,1.0,9.0
22714,9100000,57,37.0,3.0,5.0
22715,1000000,62,32.0,2.0,12.0
22716,13000000,78,50.0,3.0,8.0
22717,6500000,37,19.0,1.0,9.0
22719,15000000,64,41.0,3.0,7.0
22725,4403610,43,43.0,1.0,1.0
22730,12950000,72,46.0,3.0,8.0
22737,8700000,43,26.0,2.0,4.0
22739,1000000,59,41.0,3.0,6.0
22742,7200000,45,27.0,2.0,5.0
22756,7500000,42,27.0,2.0,5.0
22759,3000000,39,17.0,1.0,8.0
22761,8038800,44,44.0,1.0,1.0
22763,10000000,54,32.0,2.0,9.0
22764,6800000,45,27.0,2.0,4.0
22765,11700000,59,58.0,2.0,10.0
22767,5900000,45,27.0,2.0,6.0
22768,22500000,90,52.0,3.0,1.0
22769,5900000,36,20.0,1.0,9.0
22770,9900000,52,21.0,2.0,8.0
22771,8900000,38,19.0,1.0,7.0
22772,12855217,43,43.0,1.0,1.0
22777,39551828,176,108.0,3.0,28.0
22778,61072000,151,82.0,4.0,14.0
22779,2000000,61,31.0,2.0,8.0
22783,14400000,73,43.0,3.0,10.0
22785,4725142,637,637.0,2.0,10.0
22790,5520000,32,21.0,1.0,5.0
22791,5100000,33,18.0,1.0,7.0
22794,6800000,37,19.0,1.0,8.0
22801,1000000,37,25.0,2.0,6.0
22802,7900000,37,19.0,1.0,8.0
22805,27000000,106,56.0,3.0,12.0
22816,2000000,71,49.0,3.0,6.0
22823,13729650,86,83.0,3.0,13.0
22827,8400000,51,30.0,2.0,8.0
22828,6553524,44,17.0,1.0,10.0
22830,5200000,35,19.0,1.0,7.0
22832,6000000,30,20.0,1.0,5.0
22834,5890000,34,17.0,1.0,6.0
22841,7570000,46,28.0,2.0,6.0
22842,7500000,37,19.0,1.0,9.0
22843,5500000,45,28.0,2.0,5.0
22844,11000000,55,32.0,2.0,8.0
22845,7500000,38,23.0,2.0,6.0
22850,42000000,127,58.0,3.0,33.0
22853,1100000,30,16.0,1.0,5.0
22854,6900000,52,30.0,2.0,8.0
22874,6800000,30,18.0,1.0,5.0
22875,8470000,35,20.0,1.0,9.0
22876,6500000,39,20.0,1.0,10.0
22883,2000000,38,19.0,1.0,10.0
22885,19800000,151,73.0,4.0,15.0
22888,2000000,55,29.0,2.0,10.0
22892,9200000,38,19.0,1.0,7.0
22896,9500000,64,36.0,2.0,7.0
22902,8000000,82,48.0,3.0,11.0
22905,2000000,51,51.0,3.0,5.0
22906,10000000,53,28.0,2.0,11.0
22912,24500000,96,71.0,4.0,9.0
22915,7400000,45,29.0,2.0,6.0
22924,8500000,39,22.0,2.0,7.0
22925,7200000,45,27.0,2.0,5.0
22929,8200000,67,45.0,4.0,7.0
22937,29632356,94,92.0,3.0,1.0
22939,5600000,35,35.0,1.0,9.0
22944,16500000,104,57.0,3.0,16.0
22948,9150000,104,53.0,2.0,13.0
22949,1050000,60,33.0,2.0,9.0
22950,9100000,54,37.0,3.0,6.0
22951,8550000,53,32.0,2.0,9.0
22965,5400000,28,15.0,1.0,5.0
22969,5600000,63,38.0,3.0,8.0
22973,8500000,53,36.0,3.0,6.0
22975,990000,75,45.0,3.0,10.0
22976,8000000,44,27.0,2.0,4.0
22982,8200000,60,41.0,3.0,6.0
22985,16800000,81,54.0,3.0,10.0
22986,8700000,43,28.0,2.0,5.0
22988,10300000,44,17.0,1.0,11.0
22989,8000000,50,27.0,2.0,8.0
22993,9000000,64,34.0,2.0,10.0
23009,8200000,59,33.0,2.0,10.0
23013,3000000,20,11.0,1.0,4.0
23018,4000000,44,27.0,2.0,5.0
23020,7200000,41,18.0,1.0,10.0
23025,12000000,58,45.0,3.0,5.0
23028,1000000,90,56.0,4.0,8.0
23030,6600000,44,29.0,2.0,5.0
23038,7500000,45,19.0,1.0,8.0
23045,8000000,35,20.0,1.0,9.0
23046,2293413,29,29.0,1.0,0.0
23050,6100000,38,19.0,1.0,8.0
23051,16750000,71,49.0,3.0,7.0
23052,12200000,51,29.0,2.0,9.0
23053,6100000,41,26.0,2.0,5.0
23054,13006640,94,53.0,3.0,11.0
23055,7400000,53,30.0,2.0,8.0
23056,8333000,74,50.0,3.0,8.0
23058,8000000,45,27.0,2.0,6.0
23069,6900000,30,17.0,1.0,5.0
23070,12500000,58,34.0,2.0,10.0
23072,12700000,55,35.0,2.0,7.0
23085,5100000,33,18.0,1.0,8.0
23086,12350000,66,45.0,3.0,8.0
23088,12550000,58,34.0,2.0,10.0
23089,14950000,66,42.0,3.0,8.0
23094,11550000,54,32.0,2.0,9.0
23095,6800000,51,30.0,2.0,8.0
23096,8000000,50,33.0,3.0,7.0
23102,1555000,60,33.0,2.0,10.0
23104,3550000,62,39.0,3.0,8.0
23105,9750000,53,32.0,2.0,6.0
23109,10500000,55,37.0,3.0,6.0
23111,6100000,44,28.0,2.0,5.0
23112,12750000,66,39.0,3.0,9.0
23113,2000000,32,19.0,1.0,6.0
23114,6400000,38,23.0,2.0,7.0
23117,9000000,55,30.0,2.0,6.0
23121,7100000,44,30.0,2.0,5.0
23122,6900000,42,27.0,2.0,6.0
23123,8100000,35,19.0,1.0,9.0
23124,1000000,44,27.0,2.0,6.0
23127,8900000,64,43.0,3.0,7.0
23130,6200000,37,18.0,1.0,8.0
23132,8500000,55,37.0,3.0,5.0
23138,5970000,38,17.0,1.0,8.0
23140,7250000,46,30.0,2.0,5.0
23144,6500000,46,27.0,2.0,6.0
23151,9500000,37,36.0,1.0,16.0
23161,8200000,57,43.0,3.0,5.0
23163,16600000,55,19.0,1.0,10.0
23166,6700000,30,12.0,1.0,8.0
23169,5800000,39,25.0,2.0,5.0
23170,8100000,43,27.0,2.0,5.0
23171,7550000,46,31.0,2.0,6.0
23172,8800000,67,46.0,3.0,8.0
23176,4576500,77,43.0,3.0,12.0
23177,11200000,49,29.0,2.0,7.0
23181,7979480,77,51.0,2.0,18.0
23183,10000000,66,42.0,3.0,9.0
23187,6100000,45,29.0,2.0,6.0
23189,10500000,77,50.0,3.0,10.0
23190,8700000,30,18.0,1.0,5.0
23199,6900000,42,26.0,2.0,5.0
23208,10000000,86,50.0,3.0,9.0
23210,7600000,59,43.0,3.0,5.0
23214,6450000,32,20.0,1.0,5.0
23218,9500000,57,29.0,2.0,11.0
23224,3450000,86,56.0,3.0,11.0
23226,8170200,45,19.0,1.0,1.0
23228,13452318,1,1.0,1.0,1.0
23236,9300000,54,37.0,3.0,5.0
23239,4066500,43,27.0,2.0,5.0
23240,8700000,37,22.0,2.0,7.0
23241,11000000,54,32.0,2.0,9.0
23245,8650000,53,30.0,2.0,8.0
23253,2000000,42,26.0,2.0,5.0
23260,8300000,45,28.0,2.0,6.0
23261,2000000,51,30.0,2.0,9.0
23265,6750000,44,27.0,2.0,5.0
23275,9600000,38,18.0,1.0,8.0
23276,6300000,41,25.0,2.0,5.0
23277,4601300,50,30.0,3.0,9.0
23282,6250000,51,31.0,2.0,9.0
23284,8500000,31,21.0,2.0,5.0
23289,7750000,77,46.0,3.0,9.0
23291,2000000,51,30.0,2.0,9.0
23293,15400000,76,45.0,3.0,10.0
23297,14000000,75,45.0,3.0,9.0
23299,11850000,45,25.0,2.0,6.0
23301,14289304,46,46.0,1.0,1.0
23302,8050000,38,19.0,1.0,7.0
23303,6000000,32,20.0,1.0,5.0
23305,4400000,21,13.0,1.0,3.0
23311,6600000,36,18.0,1.0,9.0
23315,9000000,56,36.0,2.0,8.0
23319,7050000,44,30.0,2.0,5.0
23331,7800000,59,42.0,3.0,5.0
23338,2000000,39,23.0,2.0,6.0
23343,4850000,20,12.0,1.0,3.0
23344,6150000,40,22.0,2.0,5.0
23345,11100000,74,46.0,3.0,10.0
23346,5100000,29,15.0,1.0,5.0
23349,8450000,38,19.0,1.0,10.0
23356,3500000,39,25.0,2.0,5.0
23360,1000000,38,19.0,1.0,8.0
23362,6000000,46,31.0,2.0,5.0
23364,7600000,38,18.0,1.0,8.0
23365,7500000,53,30.0,2.0,8.0
23366,5000000,20,12.0,1.0,2.0
23378,2000000,64,45.0,3.0,6.0
23379,9100000,69,48.0,3.0,7.0
23381,12508204,137,71.0,4.0,15.0
23383,8250000,65,45.0,3.0,6.0
23392,19503000,99,54.0,3.0,12.0
23393,8650000,33,17.0,1.0,9.0
23405,1000000,30,18.0,1.0,1.0
23407,8500000,59,44.0,3.0,5.0
23415,14700000,54,27.0,2.0,10.0
23417,6150000,45,28.0,2.0,6.0
23419,2000000,66,44.0,3.0,9.0
23422,6150000,41,18.0,1.0,8.0
23427,5850000,39,26.0,2.0,5.0
23429,13950000,62,37.0,3.0,8.0
23430,29000000,142,86.0,4.0,12.0
23433,1000000,30,18.0,1.0,6.0
23435,7500000,37,19.0,1.0,7.0
23437,10150000,59,34.0,2.0,10.0
23440,7800000,53,30.0,2.0,8.0
23441,2000000,14,10.0,1.0,1.0
23444,6500000,37,22.0,2.0,7.0
23448,20400000,66,35.0,2.0,9.0
23455,11800000,79,45.0,3.0,12.0
23461,7700000,43,26.0,2.0,5.0
23465,10500000,50,29.0,2.0,10.0
23469,9000000,59,44.0,3.0,5.0
23473,6650000,41,25.0,2.0,5.0
23488,6923820,69,69.0,2.0,1.0
23492,7700000,38,22.0,2.0,8.0
23498,6500000,31,15.0,1.0,7.0
23504,8150000,38,20.0,1.0,8.0
23509,1100000,31,21.0,1.0,5.0
23511,6500000,42,30.0,2.0,5.0
23512,5500000,37,19.0,1.0,9.0
23520,7200000,39,23.0,2.0,6.0
23523,6200000,36,21.0,1.0,6.0
23527,5900000,35,19.0,1.0,10.0
23531,5900000,31,17.0,1.0,5.0
23536,19500000,99,66.0,3.0,9.0
23540,10200000,64,43.0,3.0,6.0
23541,6600000,38,37.0,1.0,8.0
23542,5850000,32,21.0,1.0,5.0
23544,9500000,50,34.0,3.0,5.0
23546,2602673,27,27.0,1.0,1.0
23549,6000000,31,17.0,1.0,6.0
23550,22000000,56,32.0,2.0,8.0
23555,5400000,32,20.0,1.0,5.0
23559,1030000,40,25.0,2.0,6.0
23569,5600000,63,48.0,3.0,6.0
23571,9200000,35,18.0,1.0,8.0
23574,5500000,33,17.0,1.0,8.0
23578,10100000,58,38.0,3.0,5.0
23580,16600000,76,76.0,4.0,10.0
23581,5600000,26,14.0,1.0,5.0
23583,5800000,31,21.0,1.0,5.0
23584,13700000,57,33.0,2.0,10.0
23586,6500000,34,34.0,3.0,6.0
23592,8200000,51,30.0,2.0,8.0
23593,8200000,39,17.0,1.0,9.0
23596,10000000,58,33.0,2.0,10.0
23598,6900000,35,18.0,1.0,7.0
23602,2000000,70,45.0,3.0,7.0
23604,5500000,32,17.0,1.0,10.0
23606,18616200,80,35.0,2.0,14.0
23609,7500000,52,31.0,2.0,9.0
23613,7650000,58,30.0,2.0,7.0
23615,17500000,83,52.0,3.0,10.0
23619,9330000,41,26.0,2.0,5.0
23622,9900000,65,32.0,2.0,6.0
23623,35725920,112,112.0,3.0,1.0
23624,3000000,43,27.0,2.0,5.0
23625,7899600,45,45.0,1.0,1.0
23627,12000000,72,52.0,3.0,7.0
23629,10159562,56,1.0,2.0,1.0
23631,4410000,42,1.0,1.0,1.0
23640,6700000,42,27.0,2.0,8.0
23641,7300000,49,27.0,2.0,8.0
23642,5900000,25,13.0,1.0,5.0
23644,13100000,52,30.0,2.0,9.0
23650,2000000,50,29.0,2.0,8.0
23663,12100000,56,36.0,2.0,8.0
23667,6900000,39,24.0,2.0,6.0
23668,9100000,48,29.0,2.0,6.0
23669,10800000,53,32.0,2.0,9.0
23671,2000000,46,28.0,2.0,6.0
23678,8500000,57,33.0,2.0,8.0
23679,13339904,44,42.0,1.0,1.0
23684,4800000,47,30.0,2.0,6.0
23687,5550000,30,16.0,1.0,5.0
23689,13000000,63,40.0,2.0,6.0
23695,5000000,63,33.0,2.0,12.0
23698,10500000,65,37.0,2.0,7.0
23705,2000000,36,21.0,1.0,6.0
23707,5850000,32,21.0,1.0,5.0
23716,6650000,41,26.0,2.0,5.0
23720,8700000,59,45.0,3.0,6.0
23730,7300000,38,37.0,2.0,7.0
23731,6000000,36,22.0,2.0,6.0
23733,6650000,44,28.0,2.0,6.0
23741,10200000,55,34.0,2.0,8.0
23742,7200000,38,20.0,1.0,8.0
23745,41500000,122,72.0,4.0,16.0
23746,8200000,40,23.0,2.0,6.0
23747,6400000,33,18.0,1.0,6.0
23748,14600000,76,48.0,3.0,6.0
23749,8900000,40,24.0,2.0,6.0
23759,17000000,76,49.0,3.0,9.0
23763,7050000,43,28.0,2.0,5.0
23774,6700000,47,30.0,2.0,6.0
23779,1000000,53,28.0,2.0,11.0
23787,5850000,34,18.0,1.0,9.0
23793,7500000,53,30.0,2.0,8.0
23794,5815000,32,18.0,1.0,7.0
23801,7500000,38,23.0,2.0,5.0
23818,8700000,58,43.0,3.0,5.0
23820,4000000,62,35.0,2.0,7.0
23822,11500000,67,46.0,3.0,7.0
23823,4577740,41,41.0,1.0,1.0
23830,7500000,40,23.0,2.0,6.0
23831,14700000,71,50.0,3.0,8.0
23833,8400000,51,29.0,2.0,7.0
23834,9550000,39,19.0,1.0,9.0
23839,8000000,45,28.0,2.0,5.0
23840,6250000,32,21.0,1.0,5.0
23847,11100000,57,41.0,3.0,5.0
23853,2000000,58,37.0,3.0,5.0
23854,7000000,39,21.0,2.0,7.0
23856,7200000,45,29.0,2.0,6.0
23861,7850000,57,41.0,3.0,5.0
23865,6500000,36,19.0,1.0,10.0
23872,10000000,59,43.0,3.0,5.0
23878,18450000,75,43.0,3.0,11.0
23879,8200000,47,31.0,2.0,8.0
23884,2000000,16,11.0,1.0,1.0
23892,15627529,106,1.0,1.0,1.0
23894,6700000,31,19.0,1.0,5.0
23895,12900000,66,46.0,3.0,7.0
23900,7400000,39,20.0,1.0,8.0
23905,2000000,16,11.0,1.0,1.0
23908,14700000,57,37.0,2.0,9.0
23910,12400000,70,52.0,3.0,5.0
23913,1000000,34,19.0,1.0,9.0
23922,11300000,56,31.0,2.0,9.0
23923,1000000,32,21.0,1.0,5.0
23928,8700000,64,45.0,3.0,6.0
23929,6200000,41,26.0,2.0,5.0
23938,7600000,56,37.0,3.0,5.0
23940,16000000,74,46.0,3.0,9.0
23943,7400000,38,19.0,1.0,8.0
23950,5500000,36,20.0,1.0,9.0
23954,7400000,37,19.0,1.0,9.0
23957,12250000,65,43.0,3.0,7.0
23964,2000000,64,45.0,3.0,6.0
23969,7200000,44,27.0,2.0,5.0
23981,1000000,37,17.0,1.0,8.0
23992,12800000,41,18.0,1.0,12.0
23993,10500000,54,30.0,2.0,8.0
23994,22800000,89,49.0,3.0,10.0
23996,6250000,41,21.0,1.0,8.0
23997,8600000,58,57.0,3.0,6.0
23998,5100000,30,17.0,1.0,6.0
23999,7150000,40,20.0,1.0,8.0
24000,3900000,49,28.0,2.0,7.0
24002,6500000,43,29.0,2.0,5.0
24003,9250000,59,41.0,3.0,5.0
24007,15400000,92,68.0,6.0,7.0
24008,2400000,45,28.0,2.0,5.0
24012,6050000,30,18.0,1.0,5.0
24015,10600000,81,48.0,3.0,8.0
24023,14950000,66,42.0,3.0,8.0
24026,8700000,60,44.0,3.0,6.0
24030,5854790,60,42.0,3.0,6.0
24037,17622960,75,75.0,2.0,1.0
24039,6750000,47,31.0,2.0,8.0
24042,28500000,122,53.0,3.0,20.0
24046,3000000,44,24.0,2.0,5.0
24052,6100000,38,18.0,1.0,7.0
24056,1000000,44,30.0,2.0,5.0
24070,8350000,43,27.0,2.0,5.0
24071,1100000,31,15.0,1.0,7.0
24076,6900000,41,20.0,1.0,8.0
24078,2000000,47,30.0,2.0,7.0
24085,12500000,73,51.0,3.0,10.0
24088,5000000,30,18.0,1.0,5.0
24089,1000000,66,46.0,3.0,6.0
24094,8350000,45,29.0,2.0,6.0
24096,8500000,42,27.0,2.0,5.0
24102,7900000,60,42.0,3.0,6.0
24107,10500000,55,41.0,3.0,5.0
24111,18000000,79,54.0,3.0,8.0
24112,4900000,31,21.0,1.0,5.0
24118,18000000,68,40.0,2.0,8.0
24119,4750000,25,14.0,1.0,5.0
24124,8650000,47,31.0,2.0,6.0
24130,19500000,75,49.0,3.0,6.0
24132,16400000,79,50.0,3.0,8.0
24135,4100000,30,18.0,1.0,5.0
24136,8300000,58,40.0,3.0,6.0
24139,7854000,46,46.0,1.0,10.0
24141,22052872,103,34.0,2.0,32.0
24151,1000000,38,18.0,1.0,9.0
24153,40000000,138,65.0,3.0,10.0
24155,7100000,38,23.0,2.0,5.0
24156,10700000,53,31.0,2.0,10.0
24158,2000000,36,14.0,1.0,9.0
24161,14700000,78,52.0,3.0,8.0
24162,14000000,51,30.0,2.0,8.0
24165,7252000,38,22.0,2.0,6.0
24167,9890000,62,37.0,3.0,8.0
24172,9600000,53,32.0,2.0,9.0
24174,7200000,63,46.0,3.0,6.0
24176,6800000,32,17.0,1.0,6.0
24187,8300000,45,30.0,2.0,5.0
24188,7850000,54,32.0,2.0,9.0
24189,13000000,81,43.0,3.0,10.0
24190,1000000,36,18.0,1.0,9.0
24195,10200000,58,34.0,2.0,10.0
24197,6700000,44,27.0,2.0,5.0
24202,7000000,41,21.0,1.0,8.0
24211,8700000,75,46.0,3.0,10.0
24213,14350000,61,34.0,2.0,10.0
24215,18550000,79,45.0,3.0,12.0
24217,5400000,40,25.0,2.0,5.0
24227,10000000,54,32.0,2.0,7.0
24233,5000000,63,38.0,2.0,12.0
24242,21000000,74,45.0,3.0,9.0
24243,4000000,31,15.0,1.0,7.0
24250,7000000,38,19.0,1.0,8.0
24251,2000000,16,11.0,1.0,1.0
24252,6000000,45,24.0,2.0,7.0
24255,5900000,32,19.0,1.0,5.0
24256,6800000,45,29.0,2.0,5.0
24258,10800000,44,28.0,2.0,5.0
24260,8000000,59,41.0,3.0,6.0
24263,6100000,39,21.0,1.0,8.0
24265,16750000,88,63.0,4.0,7.0
24267,2000000,45,29.0,2.0,6.0
24268,6400000,33,16.0,1.0,7.0
24276,5900000,35,18.0,1.0,8.0
24278,12700000,52,31.0,2.0,6.0
24284,15650000,76,43.0,3.0,10.0
24287,7400000,38,22.0,2.0,7.0
24289,6250000,39,20.0,1.0,8.0
24310,6300000,32,18.0,1.0,6.0
24314,3600000,12,8.0,1.0,0.0
24321,6234154,80,76.0,3.0,1.0
24323,8400000,44,28.0,2.0,5.0
24325,5800000,36,19.0,1.0,9.0
24328,7600000,35,18.0,1.0,6.0
24330,6100000,33,21.0,1.0,5.0
24333,18000000,76,47.0,3.0,10.0
24335,2000000,64,45.0,3.0,6.0
24336,8700000,54,41.0,3.0,5.0
24340,9100000,43,27.0,2.0,5.0
24342,8800000,44,40.0,2.0,1.0
24344,13350000,73,42.0,3.0,8.0
24348,6750000,54,33.0,2.0,7.0
24353,7350000,37,22.0,2.0,7.0
24355,11800000,49,29.0,2.0,7.0
24359,6200000,39,23.0,2.0,6.0
24360,9100000,46,29.0,2.0,5.0
24363,5700000,45,30.0,2.0,5.0
24369,6850000,50,33.0,3.0,6.0
24380,2000000,107,61.0,3.0,9.0
24382,5900000,32,18.0,1.0,6.0
24395,4700000,28,16.0,1.0,5.0
24396,18000000,77,53.0,3.0,9.0
24399,5300000,30,14.0,1.0,8.0
24403,7900000,45,28.0,2.0,6.0
24408,10000000,59,42.0,3.0,6.0
24417,4400000,30,19.0,1.0,5.0
24418,6600000,40,17.0,1.0,8.0
24420,20724700,121,121.0,4.0,1.0
24422,19000000,93,56.0,2.0,10.0
24426,10080000,36,22.0,2.0,7.0
24432,5900000,43,31.0,2.0,5.0
24433,14500000,59,40.0,2.0,9.0
24434,7200000,33,18.0,1.0,6.0
24435,18900000,94,71.0,4.0,10.0
24436,12000000,102,76.0,1.0,19.0
24437,7850000,45,28.0,2.0,7.0
24444,990000,32,21.0,1.0,5.0
24457,17300000,65,33.0,2.0,12.0
24463,6950000,37,22.0,2.0,6.0
24469,8600000,45,27.0,2.0,6.0
24472,11500000,59,33.0,2.0,10.0
24475,7550000,42,24.0,2.0,6.0
24481,9700000,54,31.0,2.0,9.0
24499,2000000,15,11.0,1.0,1.0
24500,11400000,49,37.0,3.0,4.0
24501,20800000,74,44.0,3.0,9.0
24504,14000000,87,63.0,5.0,9.0
24510,6500000,43,26.0,2.0,5.0
24516,6500000,64,45.0,3.0,6.0
24519,10900000,60,42.0,3.0,6.0
24524,1000000,81,43.0,3.0,10.0
24532,13900000,63,37.0,2.0,9.0
24533,16600000,117,66.0,3.0,17.0
24535,4000000,55,33.0,2.0,7.0
